,nome,coordenadas,localiza__oLabel,imagem,DGPC_ID,informação
75,Praça do Comércio,Point(-9.136388888 38.7075),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Estatua%20de%20Don%20Jos%C3%A9%20I%2C%20Plaza%20del%20Comercio%2C%20Lisboa%2C%20Portugal%2C%202012-05-12%2C%20DD%2005.JPG,70275.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70275
76,Portal da Gafaria,Point(-8.8871646 38.5259452),"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",http://commons.wikimedia.org/wiki/Special:FilePath/Portal%20da%20Gafaria%20em%20Set%C3%BAbal.jpg,70213.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70213
77,Portais da Extinta Igreja de Santa Ana,Point(-8.425123 40.209095),"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",http://commons.wikimedia.org/wiki/Special:FilePath/Church%20in%20Coimbra%2C%20Portugal.jpg,70313.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70313
78,Porta de Avis (Évora),Point(-7.91 38.57666667),"União das Freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)",http://commons.wikimedia.org/wiki/Special:FilePath/Stadtmauer%20Porta%20da%20Avis%20in%20Evora.jpg,69778.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69778
79,Porta da Alagoa (Évora),Point(-7.9143 38.5755),"União das Freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)",http://commons.wikimedia.org/wiki/Special:FilePath/Porta%20da%20Lagoa%2C%20%C3%89vora.JPG,70292.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70292
80,Ponte sobre o Rio Aguiar,Point(-6.930621 40.91829),Castelo Rodrigo,http://commons.wikimedia.org/wiki/Special:FilePath/Escalhao%2004%20puente%20by-dpc.jpg,70658.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70658
81,Ponte romana sobre a Ribeira de Odivelas (Alentejo),Point(-7.94602778 38.25972222),Vila Ruiva,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20romana%20sobre%20a%20ribeira%20de%20Odivelas%2002.png,69745.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69745
82,"Ponte do Rio Ave, nas Taipas",Point(-8.344996 41.481946),Caldelas,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Romana%20das%20Caldas%20das%20Taipas%20-%20Portugal%20%2835221457572%29.jpg,70560.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70560
83,Ponte do Prado,Point(-8.46277778 41.59583333),"Merelim (São Paio), Panoias e Parada de Tibães",http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Prado%20%284%29.JPG,70616.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70616
84,Ponte do Cabril,Point(-8.139354 39.905366),Pedrógão Pequeno,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20do%20Cabril%20%28sobre%20o%20Rio%20Z%C3%AAzere%29%202.jpg,70408.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70408
85,Ponte do Cabril,Point(-8.139354 39.905366),Pedrógão Grande,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20do%20Cabril%20%28sobre%20o%20Rio%20Z%C3%AAzere%29%202.jpg,70408.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70408
86,Ponte de Vilar de Mouros,Point(-8.78944444 41.8875),Vilar de Mouros,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Rom%C3%A2nica%20de%20Vilar%20de%20Mouros%20-%20panoramio.jpg,70178.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70178
87,Ponte de Vila Formosa,Point(-7.78486111 39.21605556),Seda,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Vila%20Formosa.jpg,70180.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70180
88,Ponte de Trajano,Point(-7.467238 41.738336),Madalena e Samaiões,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20romana%20Chaves%2001.jpg,70611.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70611
89,Ponte de Torre de Dona Chama,Point(-7.14556 41.66556),Torre de Dona Chama,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Torre%20Dona%20Chama%20Vista%20montante%20margem%20direita%20topo.jpg,70346.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70346
90,Ponte de São Gonçalo,Point(-8.07805556 41.26888889),"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",http://commons.wikimedia.org/wiki/Special:FilePath/Amarante-Ponte%20sobre%20o%20T%C3%A2mega%20%281%29.jpg,70622.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70622
91,Ponte de Serves,Point(-8.377354 41.420385),Gondar,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Serves%20%283%29.jpg,70514.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70514
92,Ponte de Rodas,Point(-8.382913 41.672768),Amares,http://commons.wikimedia.org/wiki/Special:FilePath/Pontederodas.jpg,70653.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70653
93,Ponte de Rodas,Point(-8.382913 41.672768),Vila Verde,http://commons.wikimedia.org/wiki/Special:FilePath/Pontederodas.jpg,70653.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70653
94,Ponte de Prozelo,Point(-8.3425 41.61611111),Crespos e Pousada,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20porto.jpg,69829.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69829
95,Ponte de Prozelo,Point(-8.3425 41.61611111),"Ferreiros, Prozelo e Besteiros",http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20porto.jpg,69829.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69829
96,Ponte de Ponte de Lima,Point(-8.58522129 41.768959045),Arca e Ponte de Lima,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Lima%2047.jpg,71219.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71219
97,Ponte de Ponte da Barca,Point(-8.420701 41.809466),"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Ponte%20da%20Barca%20%284%29.jpg,70601.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70601
98,Ponte de Mértola,Point(-7.66416667 37.63583333),Mértola,http://commons.wikimedia.org/wiki/Special:FilePath/Torre%20do%20rio%20%287%29.jpg,70233.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70233
99,Ponte de Mem Gutierres,Point(-8.16625 41.57680556),Esperança e Brunhais,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Mem%20Gutierres%20%285%29.jpg,70413.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70413
100,Ponte de Lagoncinha,Point(-8.52 41.34888889),Lousado,http://commons.wikimedia.org/wiki/Special:FilePath/Study%20on%20a%20medieval%20bridge%20XVI%20%2849843362176%29.jpg,69842.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69842
101,Ponte de D. Maria Pia,Point(-8.59702 41.139817),Bonfim,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20D.%20Maria%20Pia-Porto.JPG,70405.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70405
102,Ponte de D. Maria Pia,Point(-8.59702 41.139817),"Oliveira do Douro, Vila Nova de Gaia",http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20D.%20Maria%20Pia-Porto.JPG,70405.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70405
103,Ponte de D. Maria Pia,Point(-8.59702 41.139817),Santa Marinha e São Pedro da Afurada,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20D.%20Maria%20Pia-Porto.JPG,70405.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70405
104,Ponte de Cavez,Point(-7.89111111 41.51388889),Cavez,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Cavez%20%282%29.jpg,71103.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71103
105,Ponte de Barcelos,Point(-8.62222222 41.52722222),"União das Freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",http://commons.wikimedia.org/wiki/Special:FilePath/Barcelos%20Ponte%20ed5eval%20sobre%20o%20Rio%20C%C3%A1vado1400.JPG,70518.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70518
106,Ponte da Cava da Velha,Point(-8.16388889 42.00333333),Castro Laboreiro e Lamas de Mouro,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20photograph%20of%20Ponte%20da%20Cava%20da%20Velha%20%284%29.jpg,69849.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69849
107,Ponte da Arrábida,Point(-8.640338888 41.147466666),Lordelo do Ouro e Massarelos,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20da%20Arr%C3%A1bida2.jpg,70797.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70797
108,Ponte da Arrábida,Point(-8.640338888 41.147466666),Santa Marinha e São Pedro da Afurada,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20da%20Arr%C3%A1bida2.jpg,70797.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70797
109,Ponte Velha sobre o rio Tua,Point(-7.184544 41.484971),Mirandela,http://commons.wikimedia.org/wiki/Special:FilePath/Mirandela.jpg,70533.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70533
110,Ponte Velha de Vizela,Point(-8.31184 41.373051),Caldas de Vizela (São Miguel e São João),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20romana%20-%20panoramio.jpg,70480.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70480
111,Ponte Romana sobre o Rio Poio ou Alvadia,Point(-7.827527777 41.465416666),Cerva e Limões,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Romanica%20do%20rio%20Poio%20%2812%29.jpg,70692.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70692
112,Piscinas de Marés,Point(-8.70778333 41.192875),Matosinhos e Leça da Palmeira,http://commons.wikimedia.org/wiki/Special:FilePath/Piscinas%20Le%C3%A7a%20da%20Palmeira%20Portugal.JPG,328649.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/328649
113,Pestana Palace Hotel,Point(-9.18682778 38.70378056),Alcântara,http://commons.wikimedia.org/wiki/Special:FilePath/Pestana%20Palace%20Hotel%20IMG%202004.jpg,71202.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71202
114,Pelourinho do Fundão,Point(-7.500265 40.137837),"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20do%20Fund%C3%A3o%2002.jpg,69816.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69816
115,Pelourinho de Óbidos,Point(-9.157307 39.361974),"Santa Maria, São Pedro e Sobral da Lagoa",http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20em%20%C3%93bidos.JPG,70666.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70666
116,Pelourinho de Vila do Conde,Point(-8.743462 41.353929),Vila do Conde,http://commons.wikimedia.org/wiki/Special:FilePath/Vila%20do%20Conde%207.jpg,71208.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71208
117,Pelourinho de Vila Viçosa,Point(-7.416994 38.780453),Nossa Senhora da Conceição e São Bartolomeu,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Vila%20Vi%C3%A7osa%20-%20Portugal%20%289039402929%29.jpg,70206.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70206
118,Pelourinho de Vila Nova de Foz Coa,Point(-7.136336 41.083205),Vila Nova de Foz Côa,http://commons.wikimedia.org/wiki/Special:FilePath/The%20old%20pillory%20%284999342406%29.jpg,70617.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70617
119,Pelourinho de Vila Nova de Cerveira,Point(-8.744991 41.940581),Vila Nova de Cerveira e Lovelhe,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20Vila%20Nova%20de%20Cerveira.jpg,70701.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70701
120,Pelourinho de Vila Franca de Xira,Point(-8.989646 38.954232),Vila Franca de Xira,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Vila%20Franca%20de%20Xira%20-%20Portugal%20%2828945826318%29.jpg,71112.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71112
121,Pelourinho de Trancoso,Point(-7.348905 40.77855),Trancoso (São Pedro e Santa Maria) e Souto Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Trancoso%201.jpg,70500.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70500
122,Pelourinho de Soajo,Point(-8.26453611 41.87385833),Soajo,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20Soajo.JPG,71221.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71221
123,Pelourinho de Setúbal,Point(-8.898432 38.523634),"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20Setubal01.JPG,69877.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69877
124,Pelourinho de Rua,Point(-7.571778 40.944382),Rua,http://commons.wikimedia.org/wiki/Special:FilePath/Vila%20da%20Rua.jpg,71218.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71218
125,Pelourinho de Ranhados,Point(-7.329849 40.993554),Ranhados,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Ranhados%20-%20Portugal%20%28192830475%29.jpg,71116.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71116
126,Pelourinho de Ponte da Barca,Point(-8.420537 41.808681),"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Ponte%20da%20Barca.JPG,70600.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70600
127,Pelourinho de Pinhel,Point(-7.062915 40.77544),Pinhel,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20Pinhel.JPG,70410.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70410
128,Pelourinho de Penafiel,Point(-8.283838 41.206484),Penafiel,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Penafiel%20-%202%20%28cropped%29.jpg,69852.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69852
129,Pelourinho de Palmela,Point(-8.899627 38.567788),Palmela,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Palmela%20-%20Portugal%20%2848124991108%29.jpg,71224.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71224
130,Pelourinho de Murça,Point(-7.453908 41.408071),Murça,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Mur%C3%A7a%20-%20Portugal%20%285072239223%29.jpg,69847.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69847
131,Pelourinho de Moreira de Rei,Point(-7.316327 40.828916),Moreira de Rei,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Moreira%20de%20Rei%20-%20Portugal%20%286325680618%29.jpg,70419.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70419
132,Pelourinho de Melo,Point(-7.535226 40.520268),Melo e Nabais,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20Melo%201.JPG,70289.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70289
133,Pelourinho de Lisboa,Point(-9.139223 38.708041),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Lisboa.jpg,70709.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70709
